relation_id,source_person_id,target_person_id,original_relation_type,standard_relation_type,relation_quality_score,relation_risk_level,context,evidence_ref,weight,source_ids,correction_reason,confidence,needs_manual_review,raw_relation_type,llm_suggested_relation_type,final_relation_type,llm_reason,llm_confidence,display_status
REL-03873,ZLH-100,ZLH-128,交游,交游,25,low,"们已失去的自由。“左联作家丁玲、陶晶孙、蓬子名列其中。1932年7月12日,松庆龄发起组织“牛兰夫妇营救委员会“,左联有鲁迅、丁玲参加,柳亚子、蔡元培、林语堂、埃德加.斯诺、史沫特莱、伊罗生等中外知",左联史 第186页,2,SRC-0574,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03874,ZLH-100,ZLH-129,组织隶属,同属组织,85,critical,"迅则应姚蓬子之请,为他题诗一首《赠蓬子》同年6月,主编左联机关刊《文学月报》,共编",左联词典 第294页,1,SRC-0272,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,low,yes,组织隶属,同属组织,同属组织,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,0.40,formal
REL-03875,ZLH-100,ZLH-131,签名联署,签名联署,0,low,"伟森、胡也频、柔石、殴夫,冯锏被国民党反动派杀害,为抗议",左联词典 第300页,1,SRC-0273,结构性检测未发现需要自动改写的明确证据。,medium,no,签名联署,签名联署,签名联署,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03876,ZLH-100,ZLH-132,交游,交游,0,low,"《一个女人》则定为“暂缓发售之书“。同年5月,国民党当局以“普罗文艺“的罪名查禁《丁玲选集》( 蓬子编 ) 一书。1935；作评论,发表过批评姚蓬子创作不氏倾向和制析鹅鸯蝴蝶派文",左联词典 第133页; 左联词典 第491页,3,SRC-0270;SRC-0262,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03877,ZLH-100,ZLH-133,交游,交游,25,low,"们已失去的自由。“左联作家丁玲、陶晶孙、蓬子名列其中。1932年7月12日,松庆龄发起组织“牛兰夫妇营救委员会“,左联有鲁迅、丁玲参加,柳亚子、；刊登坩一来信的中“小说,年纪很轻,是个左翼作家。他现在被关在南京。 《文学月报》杂志亘萱董…]蠢『”…叠蓄鼻童才…】]『'儡′彦晏罐′司1镶1的编辑姚蓬子1934年被捕,跑到国民党那边去了。他是在天津被捕的。“",左联史 第186页; 左联史 第602页,3,SRC-0574;SRC-0841,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03878,ZLH-100,ZLH-136,地下通讯,地下通讯,25,low,"们已失去的自由。“左联作家丁玲、陶晶孙、蓬子名列其中。；开会》,还发表了宋庆龄的宣言《反对帝国主义战争1》同时传出一个令人振奋的消息:法国著名作家、",左联史 第186页; 左联史 第189页,3,SRC-0574;SRC-0815,结构性检测未发现需要自动改写的明确证据。,medium,no,地下通讯,地下通讯,地下通讯,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03879,ZLH-100,ZLH-137,交游,交游,25,low,"们已失去的自由。“左联作家丁玲、陶晶孙、蓬子名列其中。1932年7月12日,松庆龄发起组织“牛兰夫妇营救委员会“,左联有鲁迅、丁玲参加,柳亚子、蔡元培、林语堂、埃德加.斯诺、史沫特莱、伊罗生等中外知",左联史 第186页,2,SRC-0574,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03880,ZLH-100,ZLH-139,地下通讯,地下通讯,25,low,"子、叶圣陶、郁达夫、胡愈之、徐调乍、宋云彬、傅彬然、穆时英、施蛮存、顾均正、陈望道、李剑；行,许多进步青年因阅读此书而遭不幸。但尽管文网森严,陈望道先生主持的大江书锦,仍然秘密印",左联史 第140页; 左联史 第684页,3,SRC-0788;SRC-0856,结构性检测未发现需要自动改写的明确证据。,medium,no,地下通讯,地下通讯,地下通讯,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03881,ZLH-100,ZLH-141,交游,交游,25,low,"他的《创作月评》,首先对姚蓬子作品的不良倾向进行批判,同年11月是高尔基文学活动四十",左联词典 第300页; 左联词典 第491页; 左联词典 第559页,4,SRC-0273;SRC-0262;SRC-0648,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03882,ZLH-100,ZLH-143,交游,交游,25,low,"蓬子、郑伯奇、钱杏邹 ( 阿英 )、穆木天、戴平万、谢冰莹、顾凤城等人。0；们已失去的自由。“左联作家丁玲、陶晶孙、蓬子名列其中。1932年7月12日,松庆龄发起组织“牛兰夫妇营救委员会“,左联有鲁迅、丁玲参加,柳亚子、；7.俄国作家梭罗古勃的作品译为中文的亦仅见2种:《饥饿的光芒》 ( 蓬子译 ),载《春光》,长篇",左联史 第139页; 左联史 第186页; 左联史 第703页,4,SRC-0573;SRC-0574;SRC-0723,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03883,ZLH-100,ZLH-144,文学论战,文学论战,25,low,"迅则应姚蓬子之请,为他题诗一首《赠蓬子》同年6月,主编；国著作家欢迎巴比塞代表团尸事》上签名,支持远东反战会议；与奶子》、何家槐《恶行、蓬子《浮世绘 } 彭家煌《在潮神府》",左联词典 第294页; 左联词典 第300页; 左联词典 第559页,4,SRC-0272;SRC-0273;SRC-0648,结构性检测未发现需要自动改写的明确证据。,medium,no,文学论战,文学论战,文学论战,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03884,ZLH-100,ZLH-145,交游,交游,25,low,"夜》,短篇小说集《春蚕》,丁玲的长篇小说《母亲》,短篇小说集《夜会》,沙汀的短篇集《法律外的航线》,李辉英的长篇小说《万宝山》,张天翼的短篇小说集《蜜蜂》,长篇小说《一年》,蓬子的短篇集《剪影集》,还有《萧伯纳在上海》( 也没有提编者鲁迅…",左联史 第88页; 左联史 第186页; 左联史 第230页,4,SRC-0814;SRC-0574;SRC-0796,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03885,ZLH-100,ZLH-147,组织隶属,待核验,75,high,牙柴玛萨斯著沈余译 )、《石炭王》 ( 美国辛克莱著坎人译 )、《屠场》 ( 美国辛克莱著易坎人 @ 译 ) 、,左联史 第18页,1,SRC-0725,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,仅共现,仅共现,证据仅显示两人名字并列出现，未提供具体互动或关系信息。,0.6,hidden
REL-03886,ZLH-100,ZLH-150,交游,交游,25,low,"航线》,李辉英的长篇小说《万宝山》,张天翼的短篇小说集《蜜蜂》,长篇小说《一年》,蓬子的短篇集《剪影集》,还有《萧伯纳在上海》( 也没有提编者鲁迅、乐雯 ),其中对《子夜》评价最高,认为它“以其伟大的力量,高妙的艺术手腕而出名,且被视为过…",左联史 第25页; 左联史 第88页,3,SRC-0695;SRC-0814,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03887,ZLH-104,ZLH-105,组织隶属,待核验,100,critical,黄素、洪灵菲、戴平万、沈起予、龚冰庐、徐迅雷、庞大恩、童长荣、杜衡、叶灵凤、戴望舒、蔡子、王洁予、顾凤城、莞尔、许峨、韩侍；灵菲、蒋光憔、卢芳、彭康、王任叔、许峨、杨邮人、叶林、朱镜我、冯润璋、胡风、林淡秦、歪超、柔石、唐瑜、王淑明、阳翰笙、周全平、戴平万、冯雪峰、胡也频、李伟森、螂绀弩、沈起予、艾芜、丁玲、杜君慧、侯枫、刘锡五、沙汀、夏征农、许幸之、叶沉、安…；鲁史朱镜我田汉王一榴蒋光慈刘锡五叶灵凤郁达夫陶晶孙戴望舒李初梨林伯修殴夫徐迅雷程少怀陈正道许幸之郭沫若沈起予,左联史 第20页; 左联史 第25页; 左联史 第98页; 左联史 第142页; 左联史 第236页,5,SRC-0711;SRC-0695;SRC-0712;SRC-0664;SRC-1066,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,同属组织,同属组织,证据显示两人均为左联成员，但未提供具体互动或关系信息。,0.8,review
REL-03888,ZLH-104,ZLH-107,交游,交游,25,low,"星胡蝶、金焰、程步高、卜万苍、周剑云、郑正秋、许幸之、史东山、孙师毅、王人美、周伯勋、郑君里、舒绣文等40余人出席。那晚,鲁迅先生也光临这一盛会,他的座位在瓦扬.古久列的正对面。田汉回忆说,欢迎宴会由严春棠、郑正秋、卜万苍等相继致欢迎词…",左联史 第142页; 左联史 第191页,3,SRC-0664;SRC-0170,结构性检测未发现需要自动改写的明确证据。,medium,no,交游,交游,交游,结构性检测未发现需要自动改写的明确证据。,0.70,formal
REL-03889,ZLH-104,ZLH-112,组织隶属,同属组织,85,critical,社“以及《现代小说》( 叶灵凤编 )、《无轨列车》 ( 施蛟存等编 )、《新文艺》 ( 戴望舒、施蛰存等编 ) 、；杜衡、叶灵凤、戴望舒、蔡子、王洁予、顾凤城、莞尔、许峨、韩侍；丁玲、杜君慧、侯枫、刘锡五、沙汀、夏征农、许幸之、叶沉、安娥、戴望舒、黎锦明、楼适夷、杨刚、姚蓬子、叶灵凤、方土人、刘一梦、任白戈、石凌鹤、王蕾嘉、吴冠如、徐平羽、张天翼、祝秀,左联史 第17页; 左联史 第20页; 左联史 第25页; 左联史 第98页; 左联史 第236页,5,SRC-0280;SRC-0711;SRC-0695;SRC-0712;SRC-1066,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,low,yes,组织隶属,同属组织,同属组织,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,0.40,formal
REL-03890,ZLH-104,ZLH-113,组织隶属,同属组织,85,critical,社“以及《现代小说》( 叶灵凤编 )、《无轨列车》 ( 施蛟存等编 )、《新文艺》 ( 戴望舒、施蛰存等编 ) 、,左联史 第17页,1,SRC-0280,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,low,yes,组织隶属,同属组织,同属组织,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,0.40,formal
REL-03891,ZLH-104,ZLH-115,组织隶属,待核验,100,critical,王鲁彦、赵家壁、蔡慕晖、彭芳草、马国亮、梁得所、叶灵凤、邵洵美、钱君甸、穆时英、顾均正、杜衡、施蛟存。,左联史 第236页,1,SRC-1066,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,仅共现,仅共现,证据仅显示两人名字并列出现，未提供具体互动或关系信息。,0.6,hidden
REL-03892,ZLH-104,ZLH-116,组织隶属,待核验,100,critical,冲、石灵、东平、叶灵凤、叶沉、叶以群、叶紫、田间、田牛、史,左联词典 第103页,1,SRC-0819,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,仅共现,仅共现,证据仅显示两人名字并列出现，未提供具体互动或关系信息。,0.6,hidden
REL-03893,ZLH-104,ZLH-117,组织隶属,待核验,100,critical,"多后来中国左鬓作家联盟的成员如鲁迅、潘汉年、郁达夫、田汉、郑伯奇、彭康、画室 ( 冯雪峰 ) 、王任叔、沈端先 ( 夏衍 )、王学文、叶灵凤、石锁顽 ( 凌鹤 ) 、黄河、陈正道、周全平、蔡子,还有一些人们熟悉的宗教界、学术界、戏剧界活既…",左联史 第97页,1,SRC-0283,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,low,yes,组织隶属,同属组织,同属组织,证据表明两人共同属于某组织，但未显示其他具体互动或关系。,0.95,review
